2016-04-21 17:33:49,504 [Worker-537] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:33:49,506 [Worker-537] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:34:09,882 [Worker-538] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:34:09,884 [Worker-538] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:34:09,886 [Worker-538] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:34:09,898 [Worker-538] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:39:06,251 [Worker-526] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:39:06,254 [Worker-526] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:39:06,256 [Worker-526] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:39:06,258 [Worker-526] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:40:31,313 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:40:31,334 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:40:31,335 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:40:31,336 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:41:23,077 [Worker-540] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:41:23,078 [Worker-540] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:41:23,080 [Worker-540] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:41:23,081 [Worker-540] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:49:21,969 [Worker-540] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
